Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSEN.IS,ALARK.IS,ALBRK.IS,ALFAS.IS,ANHYT.IS,ANSGR.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BERA.IS,BFREN.IS,BIMAS.IS,BRISA.IS,BUCIM.IS,CANTE.IS,CCOLA.IS,CLEBI.IS,CWENE.IS,DOAS.IS,DOHOL.IS,ECILC.IS,EGEEN.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,EREGL.IS,EUPWR.IS,FONET.IS,FORTE.IS,FROTO.IS,GARAN.IS,GENIL.IS,GESAN.IS,GSDHO.IS,GUBRF.IS,GWIND.IS,HALKB.IS,HEKTS.IS,INFO.IS,ISCTR.IS,ISGYO.IS,ISMEN.IS,KCAER.IS,KCHOL.IS,KFEIN.IS,KLGYO.IS,KLSER.IS,KONTR.IS,KRDMD.IS,LOGO.IS,MAVI.IS,MGROS.IS,MIATK.IS,MPARK.IS,NETAS.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PASEU.IS,PENTA.IS,PETKM.IS,PGSUS.IS,PSGYO.IS,REEDR.IS,SAHOL.IS,SASA.IS,SDTTR.IS,SISE.IS,SKBNK.IS,SNGYO.IS,SOKE.IS,SOKM.IS,SUWEN.IS,TABGD.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TRGYO.IS,TSKB.IS,TTKOM.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VESBE.IS,YKBNK.IS,ZOREN.IS
2021-01-04,1.9620051383972168,2.5002620220184326,5.5243144035339355,3.627361536026001,8.023492813110352,1.4927992820739746,7.817503929138184,6.058492660522461,1.6745725870132446,26.90045166015625,9.005697250366211,13.237704277038574,10.314894676208496,100.715576171875,32.15460205078125,16.245983123779297,2.6732962131500244,0.2299720048904419,62.843544006347656,138.49014282226562,12.4969482421875,13.994367599487305,2.7398297786712646,6.483462810516357,1539.4219970703125,2.050783157348633,9.188923835754395,5.5430450439453125,5.515456199645996,14.886666297912598,0.555554986000061,79.97930145263672,9.102022171020508,8.156376838684082,0.7390299439430237,4.675000190734863,1.0537173748016357,77.44999694824219,4.771238803863525,5.539999961853027,1.034775972366333,0.5895505547523499,1.0151684284210205,2.7784178256988525,2.8292160034179688,3.669464349746704,17.420028686523438,2.11556077003479,2.017910957336426,36.427513122558594,1.40138840675354,5.439337253570557,26.20205307006836,2.81314754486084,41.78394317626953,1.3369230031967163,20.200000762939453,27.540000915527344,2.938426971435547,62.9769287109375,2.226299285888672,14.4375,3.5488879680633545,4.989999771118164,14.894837379455566,1.0007421970367432,57.0,9.503216743469238,0.40924400091171265,34.64297866821289,6.651758670806885,1.4853397607803345,0.9037550091743469,8.09129810333252,12.165410041809082,1.853222370147705,137.22781372070312,20.980106353759766,13.4760103225708,12.386892318725586,14.602986335754395,22.691747665405273,3.4014534950256348,1.6943151950836182,7.296324729919434,10.100174903869629,0.34192073345184326,20.101078033447266,4.730000019073486,3.9429683685302734,2.5731046199798584,1.619717001914978
2021-01-05,1.993070125579834,2.540008544921875,5.454288959503174,3.562587261199951,8.27307415008545,1.4702948331832886,7.817503929138184,6.153794765472412,1.66804838180542,26.90045166015625,8.966456413269043,13.237704277038574,10.097113609313965,99.18541717529297,31.595569610595703,16.229820251464844,2.5142738819122314,0.2299720048904419,63.5125846862793,136.67333984375,12.4969482421875,13.8452787399292,2.7398297786712646,6.355161666870117,1529.6143798828125,2.076963424682617,9.370192527770996,5.780181407928467,5.366389274597168,14.886666297912598,0.5470079779624939,79.97930145263672,9.607288360595703,7.9668779373168945,0.7390299439430237,4.675000190734863,1.0997130870819092,69.75,4.771238803863525,5.570000171661377,1.07737398147583,0.5830199122428894,0.9949808716773987,2.6788330078125,2.818033456802368,3.669464349746704,17.239425659179688,2.0642502307891846,1.9789559841156006,36.427513122558594,1.4847917556762695,5.430071830749512,26.516983032226562,2.7602689266204834,41.240074157714844,1.3369230031967163,20.020000457763672,27.0,2.9534189701080322,65.638427734375,2.184708833694458,14.4375,3.5488879680633545,5.269999980926514,14.465177536010742,1.0007421970367432,57.0,9.357635498046875,0.40487000346183777,34.64297866821289,6.56150484085083,1.4565913677215576,0.9124869704246521,8.09129810333252,12.34334945678711,1.853222370147705,137.22781372070312,20.70195960998535,13.558032989501953,12.289202690124512,16.05034828186035,22.87558937072754,3.4014534950256348,1.6568717956542969,7.181551933288574,10.21065902709961,0.3428829312324524,19.52385139465332,4.730000019073486,3.826592206954956,2.5480422973632812,1.5754929780960083
2021-01-06,2.0241355895996094,2.5778627395629883,5.7188334465026855,3.7569100856781006,8.411726951599121,1.4927992820739746,7.817503929138184,6.262711524963379,1.6397762298583984,27.41368293762207,9.177373886108398,13.237704277038574,10.19610595703125,99.84227752685547,31.636980056762695,17.846336364746094,2.4841883182525635,0.2299720048904419,62.556800842285156,133.8655548095703,12.4969482421875,13.984426498413086,2.891054153442383,6.568997383117676,1520.61669921875,2.076963424682617,9.300474166870117,5.995085716247559,5.4670090675354,14.886666297912598,0.5324779748916626,79.97930145263672,9.8887939453125,8.211647987365723,0.7390299439430237,4.675000190734863,1.078805923461914,68.8499984741211,4.771238803863525,5.639999866485596,1.0806100368499756,0.5792887806892395,1.009400486946106,2.549372434616089,2.841996431350708,3.669464349746704,17.223007202148438,2.0583298206329346,1.9711639881134033,36.427513122558594,1.5056427717208862,5.47640323638916,26.412004470825195,2.7814202308654785,41.390106201171875,1.3369230031967163,21.15999984741211,27.040000915527344,3.0058910846710205,70.13420867919922,2.1896018981933594,14.4375,3.5488879680633545,5.170000076293945,14.710697174072266,1.0007421970367432,57.0,9.3171968460083,0.4191870093345642,34.64297866821289,6.570530414581299,1.5045055150985718,0.9386820197105408,8.09129810333252,12.212235450744629,1.853222370147705,137.22781372070312,20.7416934967041,13.82870101928711,12.386892318725586,15.697785377502441,22.967512130737305,3.367608070373535,1.6755934953689575,7.165155410766602,10.302730560302734,0.33903494477272034,19.455942153930664,4.840000152587891,3.9133806228637695,2.6399388313293457,1.5810209512710571
2021-01-07,2.0143251419067383,2.5437941551208496,5.858886241912842,3.775416851043701,8.347021102905273,1.477795958518982,7.817503929138184,6.6166911125183105,1.6332520246505737,28.192378997802734,9.295096397399902,13.237704277038574,9.938727378845215,99.72064971923828,31.88544464111328,18.36362075805664,2.6475086212158203,0.2299720048904419,63.9904899597168,146.91351318359375,12.4969482421875,13.855217933654785,3.0600695610046387,6.577549934387207,1519.7169189453125,2.268951654434204,9.16103744506836,5.980264663696289,5.437196254730225,14.886666297912598,0.5264949798583984,79.97930145263672,9.67225170135498,8.306397438049316,0.7390299439430237,4.675000190734863,1.078805923461914,72.4000015258789,4.771238803863525,5.710000038146973,1.1949260234832764,0.5820873379707336,1.026705026626587,2.5892064571380615,2.8627641201019287,3.669464349746704,17.387189865112305,2.0366218090057373,1.9867470264434814,36.427513122558594,1.6570848226547241,5.494935989379883,26.57996368408203,2.8078598976135254,41.09003829956055,1.3369230031967163,20.84000015258789,26.780000686645508,2.9609150886535645,77.48931121826172,2.243424892425537,14.4375,3.5488879680633545,5.260000228881836,14.761846542358398,1.0007421970367432,57.0,9.398073196411133,0.460548996925354,34.64297866821289,6.651758670806885,1.4853397607803345,1.026002049446106,8.09129810333252,12.249695777893066,1.853222370147705,137.22781372070312,20.7416934967041,13.771286964416504,12.386892318725586,16.076791763305664,23.020042419433594,3.452221155166626,1.7504804134368896,7.181551933288574,10.265902519226074,0.3409593403339386,19.32012367248535,4.909999847412109,3.984389543533325,2.7485437393188477,1.6252449750900269
2021-01-08,2.141855478286743,2.683854103088379,5.851105213165283,3.78467059135437,8.393239974975586,1.4702948331832886,7.817503929138184,6.739222526550293,1.6593492031097412,28.333961486816406,9.309809684753418,13.237704277038574,10.107012748718262,104.74844360351562,32.4168586730957,18.072650909423828,2.55295467376709,0.2299720048904419,68.96062469482422,148.81289672851562,12.4969482421875,13.944669723510742,3.015592098236084,6.46635627746582,1614.912841796875,2.2165911197662354,8.986740112304688,5.965443134307861,5.6086225509643555,14.886666297912598,0.5358970165252686,79.97930145263672,9.787739753723145,8.519584655761719,0.7390299439430237,4.675000190734863,1.0997130870819092,71.0999984741211,4.771238803863525,5.800000190734863,1.3135559558868408,0.5923482179641724,1.0627542734146118,2.569289445877075,2.854776382446289,3.669464349746704,17.633468627929688,2.1017465591430664,1.9867470264434814,36.427513122558594,1.7262215614318848,5.708061695098877,27.923662185668945,2.8898215293884277,41.76518249511719,1.3369230031967163,22.15999984741211,29.5,2.97590708732605,76.15855407714844,2.22385311126709,14.4375,3.5488879680633545,5.260000228881836,14.92552661895752,1.0007421970367432,57.0,9.462777137756348,0.45418599247932434,34.64297866821289,6.705911159515381,1.5332539081573486,1.0347340106964111,8.09129810333252,13.101930618286133,1.853222370147705,137.22781372070312,21.17877960205078,13.82870101928711,12.543192863464355,16.05034828186035,23.53217887878418,3.4352986812591553,1.7223979234695435,7.238938331604004,10.348766326904297,0.34432539343833923,19.506874084472656,4.980000019073486,3.9686100482940674,2.773606538772583,1.6141890287399292
2021-01-11,2.2137956619262695,2.7103519439697266,5.687709808349609,3.7707901000976562,8.291559219360352,1.447790503501892,7.817503929138184,6.827716827392578,1.6463006734848022,28.953380584716797,9.275474548339844,13.237704277038574,9.869434356689453,103.13467407226562,32.501888275146484,17.700847625732422,2.537912130355835,0.2299720048904419,70.58547973632812,143.77540588378906,12.4969482421875,14.262723922729492,3.068965435028076,6.517676830291748,1614.463134765625,2.1816837787628174,8.686949729919434,6.0247273445129395,5.534089088439941,14.886666297912598,0.5252130031585693,79.97930145263672,10.718873977661133,8.243229866027832,0.7390299439430237,4.675000190734863,1.0746244192123413,68.75,4.771238803863525,5.71999979019165,1.4009100198745728,0.5802213549613953,1.0367988348007202,2.5194971561431885,2.818033456802368,3.669464349746704,17.91258430480957,2.1076667308807373,1.9711639881134033,36.427513122558594,1.6976890563964844,5.782191753387451,27.293806076049805,2.8686704635620117,41.40885543823242,1.3369230031967163,22.079999923706055,28.780000686645508,2.945923089981079,71.30311584472656,2.1651368141174316,14.4375,3.5488879680633545,5.239999771118164,14.618627548217773,1.0007421970367432,57.0,9.462777137756348,0.4712870121002197,34.64297866821289,6.588581562042236,1.562002420425415,1.098039984703064,8.09129810333252,13.326695442199707,1.853222370147705,137.22781372070312,21.19864845275879,13.787690162658691,12.406429290771484,16.411724090576172,24.845361709594727,3.3506858348846436,1.7036761045455933,7.115966796875,10.164624214172363,0.3457678556442261,19.846418380737305,4.900000095367432,3.9429683685302734,2.706772565841675,1.6252449750900269
2021-01-12,2.168015480041504,2.625180244445801,5.66436767578125,3.8078036308288574,8.735255241394043,1.477795958518982,7.817503929138184,6.943440914154053,1.6571744680404663,29.39582061767578,9.265665054321289,13.237704277038574,9.854584693908691,101.9426040649414,32.35308837890625,18.331289291381836,2.593784809112549,0.2299720048904419,69.86863708496094,149.1432342529297,12.4969482421875,14.47144889831543,3.1490249633789062,6.594656944274902,1573.793212890625,2.1467769145965576,8.714836120605469,6.624977111816406,5.645888805389404,14.886666297912598,0.5282049775123596,79.97930145263672,11.469557762145996,8.282709121704102,0.7390299439430237,4.675000190734863,1.0453546047210693,67.44999694824219,4.771238803863525,5.670000076293945,1.4289499521255493,0.5858184695243835,1.0252622365951538,2.479663133621216,2.798863410949707,3.669464349746704,18.20811653137207,2.074117660522461,1.9867470264434814,36.427513122558594,1.6055065393447876,5.930453777313232,27.713706970214844,2.8686704635620117,41.46512222290039,1.3369230031967163,22.5,28.520000457763672,2.9609150886535645,73.65889739990234,2.1773698329925537,14.4375,3.5488879680633545,5.28000020980835,14.9459867477417,1.0007421970367432,57.0,9.462777137756348,0.4776510000228882,34.64297866821289,6.877395153045654,1.552419662475586,1.1002229452133179,8.09129810333252,13.158123016357422,1.853222370147705,137.22781372070312,21.77480697631836,13.697468757629395,12.552961349487305,16.402912139892578,25.593870162963867,3.469143867492676,1.787923812866211,7.115966796875,10.09096622467041,0.3433631956577301,20.474578857421875,4.880000114440918,4.045536041259766,2.7151269912719727,1.641829013824463
2021-01-13,2.190905809402466,2.689532518386841,5.641025543212891,3.7476565837860107,8.568868637084961,1.5078024864196777,7.817503929138184,6.834523677825928,1.6984950304031372,29.8559627532959,9.167563438415527,13.237704277038574,10.80985164642334,102.4129409790039,32.48063278198242,17.927162170410156,2.630317211151123,0.2299720048904419,70.58547973632812,148.2348175048828,12.4969482421875,14.908770561218262,3.3714141845703125,6.517676830291748,1579.1917724609375,2.1380503177642822,8.603286743164062,6.49899959564209,5.70924186706543,14.886666297912598,0.5222219824790955,79.97930145263672,11.548956871032715,8.290606498718262,0.7390299439430237,4.675000190734863,1.0453546047210693,67.1500015258789,4.771238803863525,5.690000057220459,1.4246360063552856,0.5792887806892395,1.0238202810287476,2.479663133621216,2.7733025550842285,3.669464349746704,18.09318733215332,2.068197011947632,1.9789559841156006,36.427513122558594,1.6461107730865479,5.91192102432251,28.553518295288086,2.852806568145752,41.99022674560547,1.3369230031967163,22.760000228881836,28.68000030517578,2.9684109687805176,79.19770812988281,2.1724770069122314,14.4375,3.5488879680633545,5.190000057220459,15.201736450195312,1.0007421970367432,57.0,9.446601867675781,0.46731001138687134,34.64297866821289,7.2023115158081055,1.5332539081573486,1.126418948173523,8.09129810333252,13.204949378967285,1.853222370147705,137.22781372070312,22.013216018676758,14.066560745239258,12.953484535217285,16.6761474609375,24.963544845581055,3.4437599182128906,1.787923812866211,7.1897501945495605,10.017311096191406,0.3375925123691559,20.185964584350586,4.900000095367432,4.09682035446167,2.7234809398651123,1.686053991317749
2021-01-14,2.2268757820129395,2.6535706520080566,5.539875507354736,3.8772051334381104,9.419285774230957,1.4927992820739746,7.817503929138184,7.052358150482178,1.715893268585205,29.661287307739258,9.093988418579102,13.237704277038574,10.889044761657715,105.54314422607422,32.4168586730957,18.266632080078125,2.608827829360962,0.2299720048904419,72.97496795654297,151.4555206298828,12.4969482421875,15.375914573669434,3.2468764781951904,6.415036201477051,1604.9254150390625,2.155503749847412,8.415046691894531,6.158116817474365,5.6533427238464355,14.886666297912598,0.5380340218544006,79.97930145263672,11.245796203613281,8.132688522338867,0.7390299439430237,4.675000190734863,1.0328104496002197,67.6500015258789,4.771238803863525,5.679999828338623,1.5238540172576904,0.5792887806892395,1.0166102647781372,2.5095386505126953,2.7972655296325684,3.669464349746704,18.15886116027832,2.044515609741211,1.9711639881134033,36.427513122558594,1.5934349298477173,5.958252429962158,28.76346778869629,2.831655263900757,41.54013442993164,1.3369230031967163,22.639999389648438,27.780000686645508,2.8709630966186523,74.0005874633789,2.1186535358428955,14.4375,3.5488879680633545,5.079999923706055,16.081514358520508,1.0007421970367432,57.0,9.301020622253418,0.4625380039215088,34.64297866821289,6.967649936676025,1.562002420425415,1.1460659503936768,8.09129810333252,12.96145248413086,1.853222370147705,137.22781372070312,22.450302124023438,13.82870101928711,12.93394660949707,16.52630615234375,24.64838218688965,3.494528293609619,1.7598412036895752,7.099570274353027,10.127795219421387,0.33230289816856384,19.89735221862793,4.869999885559082,4.008059024810791,2.698418617248535,1.6639410257339478
2021-01-15,2.1827304363250732,2.625180244445801,5.3842620849609375,3.8263113498687744,9.68735122680664,1.4702948331832886,7.817503929138184,7.236154556274414,1.715893268585205,29.201147079467773,8.927215576171875,13.237704277038574,10.394087791442871,106.26488494873047,31.694128036499023,18.428281784057617,2.5293164253234863,0.2299720048904419,71.44568634033203,148.1522216796875,12.4969482421875,15.256643295288086,3.086756467819214,6.380823135375977,1641.9962158203125,2.1467769145965576,8.64511775970459,6.076601028442383,5.671975612640381,14.886666297912598,0.5260679721832275,79.97930145263672,10.928200721740723,7.919502258300781,0.7390299439430237,4.675000190734863,1.0077217817306519,67.55000305175781,4.771238803863525,5.579999923706055,1.4699310064315796,0.5764901638031006,0.9863289594650269,2.479663133621216,2.84838604927063,3.669464349746704,17.66630744934082,1.9932053089141846,1.9633729457855225,36.427513122558594,1.669156551361084,6.125046253204346,28.973424911499023,2.9056854248046875,40.78997802734375,1.3369230031967163,22.920000076293945,27.940000534057617,2.818490982055664,72.66983795166016,2.1162071228027344,14.4375,3.5488879680633545,5.079999923706055,15.713234901428223,1.0007421970367432,57.0,9.058384895324707,0.47287800908088684,34.64297866821289,7.0579047203063965,1.5332539081573486,1.1482490301132202,8.09129810333252,12.605574607849121,1.853222370147705,137.22781372070312,22.21189308166504,13.623647689819336,12.973021507263184,15.97102165222168,24.228168487548828,3.4014534950256348,1.7692019939422607,6.943806171417236,9.82396125793457,0.32845571637153625,19.506874084472656,4.730000019073486,3.9370498657226562,2.631584644317627,1.6749969720840454
