Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSEN.IS,ALARK.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BIMAS.IS,BRISA.IS,CCOLA.IS,CWENE.IS,DOAS.IS,DOHOL.IS,ECILC.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,EREGL.IS,EUPWR.IS,FROTO.IS,GARAN.IS,GESAN.IS,HALKB.IS,HEKTS.IS,ISCTR.IS,KCHOL.IS,KONTR.IS,KRDMD.IS,MGROS.IS,MIATK.IS,OTKAR.IS,PETKM.IS,PGSUS.IS,REEDR.IS,SAHOL.IS,SASA.IS,SDTTR.IS,SISE.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TSKB.IS,TTKOM.IS,TUPRS.IS,ULKER.IS,VAKBN.IS,VESBE.IS,YKBNK.IS
2018-01-16,0.0023014752769294922,0.027008200747512798,0.026778012806038025,0.0569080863417722,0.029933987998310336,-0.0049775134718030535,0.03919581623618471,0.0,0.0032887392453820937,0.0025706469747596924,-0.004600494391576344,0.0,0.01190489021721636,0.011834403973031492,0.02232239498065658,0.02247275512547776,0.0,0.0088420148982644,0.020202729427861256,0.0,0.021806166513816626,0.03859294066012106,0.0,0.035753473744942706,0.027774842906608286,0.01301494898666563,-0.0016452841873449938,0.0,0.0350913424024865,0.01708107492579036,0.0,0.006855290133007678,0.029891835814442127,0.03410450370864599,0.0,0.01720277206671914,0.08348761102481943,0.0,0.03758297347972691,0.0,0.007554333895926975,0.014025310757233438,0.05776577936033563,0.020670922414625016,0.0018767290747682213,0.0,0.024411280122175638,0.0042607640038761305,-0.023340275496093906,0.01628459387136033,0.003090814762025943,0.020761985788789353
2018-01-17,0.010670920652359982,0.019788161348017086,0.026079833387540406,0.010582142799470987,-0.013495347763904241,0.02658930734270497,-0.011222109224708681,0.0,0.011749309805605653,-0.002570646974759768,0.012031278064004744,0.0,0.009423094139401206,0.0,0.0044052716078195496,0.007380337920457556,0.0,0.019181054052180273,0.01587326778594463,0.0,0.02975146984902971,0.04425086909431207,0.0,-0.011776392590076063,-0.01657083395437706,0.014265538015443866,0.03080504889874842,0.0,0.03994389879364265,0.007668824243333051,0.0,0.020288129122213,0.0076532711609603905,0.012858055745643564,0.0,0.018675793684654846,-0.010364602582398488,0.0,0.010193526787872734,0.0,0.03330558238654356,0.0469314421165755,-0.0032309659551670927,0.0030950438742220606,0.030771726472134622,0.006920122460385007,0.022258476307748836,0.010152435662394725,0.0339316873267211,0.02751807972709736,0.010235488382980457,0.013605814741727099
2018-01-18,0.008305051891949418,0.03353864679425662,0.004938106404499009,-0.008456736736523177,-0.00544955026025216,-0.011730373074847268,0.00437911679365489,0.0,0.003239537720032119,0.01912102336508234,0.01469760285036187,0.0,0.01397002039704218,0.0,-0.006615131865368208,-0.014815207008038903,0.0,-0.010416765219555571,-0.010885637960468464,0.0,0.021541778460614457,-0.013339415047173033,0.0,0.007866317440570671,-0.009799194394464295,0.015461108652721796,-0.010701106782903994,0.0,-0.0030167299435701154,-0.008438982555466362,0.0,-0.004193053495727419,-0.005095775482447939,-0.0181662582134199,0.0,-0.005300245413066801,0.006392785851934449,0.0,0.004048610658878131,0.0,0.028701630696734454,0.04546249504548434,-0.0058423162268854325,-0.004956646913793094,0.01444067826952651,0.013698942300919519,0.006269601337169771,-0.011003115052427083,0.02085221618426748,0.02538914029374705,-0.0020383998425398684,-0.01132520050685064
2018-01-19,0.005249244454148967,0.010471492413173938,-0.01388898941964257,-0.019293264742436707,-0.033336323320800644,-0.012865021545895704,-0.010037753371291508,0.0,-0.020255544281073807,-0.0037950370784011382,-0.006191877718696252,0.0,-0.029327677456683698,-0.02381081165567304,-0.020112534723107936,-0.015037886037896589,0.0,-0.00700556809646121,-0.01604848811584409,0.0,-0.021541778460614325,-0.014427529450821574,0.0,-0.020782599185222038,-0.02275964064408672,0.00139372995648143,-0.004853219982790572,0.0,-0.006060374198317144,-0.011623489349107757,0.0,-0.016949343711492003,-0.015444125643786324,-0.022728265335121758,0.0,-0.025113587984248533,-0.020921558114043535,0.0,-0.016293669480643747,0.0,-0.02779215279976706,-0.021174966942506153,-0.024383428452169703,-0.02643325564813701,-0.008398269137741617,-0.02061906476130454,-0.0301371572021816,0.001700747147381218,-0.014725210942476991,-0.028250385148196635,-0.012320568229882815,-0.020714093358406772
2018-01-22,0.020726300818053916,0.0,0.020762136810731115,0.038221334117918775,0.011235960124002672,0.004967733879492557,0.006911788566931945,0.0,-0.002643753610318247,0.01634239063777348,0.02012359700417658,0.0,0.002378066406846329,0.011976407682641372,0.017897631054278253,-0.0037950148456732335,0.0,-0.0070542940902156796,0.024963877043642394,0.0,0.012484448067061081,0.02599876688089656,0.0,0.008959796066323732,0.007169029261636476,0.019310376440332722,0.02297745254077919,0.0,0.03875292814129248,0.02006247190457419,0.0,0.0008542680850064443,0.03442018791566221,0.015010787693703677,0.0,0.0330534584676076,0.005676513754665898,0.0,0.038272407859157954,0.0,-0.007299196640116535,0.0412887305323951,0.02763329525109045,0.04489522829937714,-0.009685340055608555,0.0,0.017558492498585345,-0.011106520794638737,0.0017436564578723881,0.01704587297923438,0.012320568229882815,0.029784391316358072
2018-01-23,0.017429767154827594,0.006230416281733623,0.011673086657567252,0.004158023066954097,0.0,0.011822830326632878,-0.0018803173725672393,0.0,0.011842004751979524,0.002490539588565083,0.016466078225258935,0.0,0.009456377137339779,0.011834403973031492,0.021930668076011996,0.0037950148456732803,0.0,0.01056348163549322,-0.010907556386804813,0.0,0.033350077377060756,0.0026512066061354323,0.0,-0.0009916223988633334,0.011363278755116139,0.0054496137329003574,-0.0026450243322483475,0.0,0.0,0.022659494252323054,0.0,0.020288129122213,-0.001254000120096623,0.004756309117527688,0.0,0.006132009459977843,-0.01548099411629491,0.0,-0.007936363025220706,0.0,0.018149214965389973,0.047989991527063465,0.013535568691746339,0.009708983836488317,-0.007326155208488497,0.020619064761304512,0.06730372917552253,0.001716693210462232,0.03593202947523125,0.00981084547082862,0.029162856348036875,0.01789765107375917
2018-01-24,0.022072770769149597,0.009615448566170026,0.0407447978610933,0.004140805477558756,0.006958900884985679,-0.014800397279312464,0.07024677603443785,0.0,-0.0006539238848987813,0.0,0.004345494460660645,0.0,0.009367595519120277,0.0,-0.006528826394638461,0.01129938940765627,0.0,0.006980579006285339,0.0039802085568801035,0.0,0.00399198644136242,0.045717395426898025,0.0,0.013793428093918153,0.0014087824776867351,0.04256024431346656,-0.014941397862463273,0.0,-0.002928307484437713,-0.0022429527643877626,0.0,0.008333326114555032,-0.006293162045850873,-0.008338393777816899,0.0,0.0008732690786058949,0.01789933597953023,0.0,0.0,0.0,0.00448640395283305,-0.017350329296567168,-0.007067160574218168,-0.016438651166744866,-0.017929185332883794,0.033447816765753625,0.004427889467296368,-0.0008579782258290202,0.007534517682592848,0.004175389827494504,-0.010962288469249558,0.013215819848395536
2018-01-25,-0.014184968756687831,-0.02491487229019569,-0.011204687330615396,-0.010384341535133328,-0.01819486100898838,-0.0140143935264128,-0.039361020347971024,0.0,-0.005249417414637257,-0.0239155893111785,0.005405365974724486,0.0,-0.009367595519120172,-0.011834403973031577,-0.013186938012543791,0.02952257257016611,0.0,-0.008733748865672167,-0.00998013304980077,0.0,0.0063542416538299815,-0.014437625720294535,0.0,0.019380459156645446,-0.00423928971038293,0.029507391679965172,-0.021190646921088303,0.0,-0.029764246458537588,-0.0022480712096064085,0.0,-0.012526379610282527,0.0025220192719253454,-0.022377762019480583,0.0,-0.017606195606600383,-0.013803904315215327,0.0,0.0,0.0,-0.0017921680045213252,-0.013977745131674015,-0.020847728330126443,-0.039441846328090606,-0.01508537506119853,0.05129375053456522,-0.03446029606710384,-0.012958913659568489,-0.03565734932724618,0.009675240839436296,-0.016162168036247555,0.010881647516416659
2018-01-26,0.014888881391831097,0.001400699719155187,0.03958168752465793,0.020661850484121117,0.011235960124002672,0.0015110713433483824,-0.009779934227453562,0.0,0.009168262726885316,0.006349297616734714,0.026072339159918488,0.0,0.0011758500063464028,0.011834403973031492,0.013186938012543822,-0.022059617689563583,0.0,0.013937541647641601,0.00998013304980071,0.0,0.0039511080183961345,0.05573147752674619,0.0,0.004786942055997889,0.03205963950054801,0.03844323169994311,0.017959504217973134,0.0,0.0030167299435700564,0.011190005196898061,0.0,0.050789107155172146,0.003771142773925394,-0.006750438805628768,0.0,0.01323347713484443,-0.00903405394219779,0.0,0.02944285641083022,0.0,0.007149272155564457,0.006101514680553001,0.014379320212598103,0.021479022070871868,0.01944256784211905,0.01857627631047595,-0.012270160793952864,-0.002612263085219808,0.005172356654026659,0.04043682250455056,0.004065162351626639,0.034045717408040826
2018-01-29,0.006313477133960881,0.0404580675300204,0.0,-0.008213624610688733,-0.005602199295023832,0.013496756006092235,0.0006140104142443761,0.0,-0.009168262726885451,-0.005076132799709583,0.014598615723473152,0.0,-0.007075730630292407,0.0,0.0,-0.011215134283591322,0.0,0.013745878962085342,-0.005976186159086908,0.0,-0.00791782392796732,-0.0056792913669960155,0.0,-0.011527412380614943,0.04427498000243033,-0.004878801679084933,0.0,0.0,0.03550667129353609,-0.0022281120188681453,0.0,0.006369425280779768,-0.001255361559796843,0.043380257722139944,0.0,-0.00527218513712038,0.008214718713694322,0.0,-0.0038761073383655788,0.0,-0.0035682470798443413,0.00727252667863364,0.016093084111987097,0.02591137964029033,0.007425654126582398,-0.01857627631047586,0.0030817979946608214,0.01814313072757682,0.01281519107705965,-0.002645515790409662,0.010090973102312053,-0.0211424429122905
2018-01-30,0.0,-0.0020182356786555495,-0.026521709077523825,0.01838668432158868,0.0014035753219722356,-0.013496756006092268,0.014625648379663146,0.0,-0.003955342412672896,-0.005102031444766311,-0.02092127440377964,0.0,0.014101420478543803,-0.011834403973031577,0.004357210566404725,-0.011342224850340806,0.0,-0.034725681761726995,-0.008024073767950179,0.0,-0.014411679642346365,-0.023879267210804724,0.0,-0.019512920735195408,-0.01587588371792426,-0.023501001664023212,0.0,0.0,-0.020558638747552566,-0.01649204664665717,0.0,0.029712815217603952,-0.006301306556275565,0.01114041392414077,0.0,0.0008804944547221408,-0.019836464614656428,0.0,-0.0176303860472439,0.0,-0.018945169863133167,-0.03815858396858644,0.0025509912173184547,-0.014724213790261901,-0.006184169577035071,0.012422697543716619,-0.010827732752286701,-0.013793521716609226,0.01600037423558295,-0.022773893671778078,-0.002009978242009048,-0.010741005844512052
2018-01-31,-0.026932861132253398,0.0033612951152923003,0.011976039721616826,0.012072618786943955,0.005594203653209944,-0.0416191558021627,0.005429421609630127,0.0,-0.007291956174721177,0.011443124802257235,-0.050403700837521305,0.0,0.03553379035993591,0.011834403973031492,0.027869048757016443,0.0075759135550420844,0.0,-0.001768050624106389,0.0020120417358878355,0.0,-0.032789736687040265,0.023879267210804696,0.0,-0.0009856578361693979,0.0,0.007481342111989272,-0.013029456584816869,0.0,0.0029628426439311465,-0.009111599607809611,0.0,-0.049753529952936214,0.003785525342146945,0.04056553700797909,0.0,0.009636570948050807,-0.021937201752175915,0.0,-0.011928406044854399,0.0,0.008163392271537034,-0.02091974052673247,0.048486808353947114,0.002469219599659498,-0.010601892832000978,0.0,-0.014095719814104755,0.001734560045315017,-0.007547251979174126,0.020121360559030528,-0.00909514735631273,0.006458323734686071
2018-02-01,0.016387989964945608,0.0026809762883381926,-0.03163060092113715,-0.008032196631432547,0.03157426982098592,0.01871161459169978,0.004802359907100834,0.0,0.0006647973380624221,-0.007614258174515973,-0.01851368807510688,0.0,-0.009049812611983432,0.0,-0.02353059557920776,-0.015209542433039997,0.0,0.008810311776106469,0.028729115554604265,0.0,0.03036751154318109,-0.005711936272455931,0.0,-0.010907451048940303,0.013246231935079256,-0.012499963299566505,0.00544951926033167,0.0,0.008836641325053038,-0.00305584664812361,0.0,-0.027084172511202056,0.001258628421445918,0.028699471334351113,0.0,-0.02471451385277587,-0.015478378554462617,0.0,-0.014098942992538109,0.0,-0.023766956783905616,-0.0025658390846858502,0.018040224428188388,-0.013656385449687895,-0.022188018027481344,-0.01869268852029122,-0.0031595072100314044,-0.01660142244573465,-0.018692083170716897,-0.022835144525284633,-0.0010161442949276434,-0.012959110328349044
2018-02-02,-0.008516883952518766,-0.0202847002847641,0.006594582752386411,-0.0020182745550032083,-0.012236526795844709,-0.0010305146311221927,-0.016300033214807833,0.0,-0.016085995646399922,-0.010243327201841117,-0.002267530072285394,0.0,0.03900214460304142,-0.011834403973031577,-0.01307201644797877,0.0038240399024604683,0.0,-0.012356753320318742,-0.019724692113429625,0.0,-0.013019038572451895,-0.016502106308297317,0.0,-0.003996011132442717,-0.005280140136923408,-0.010114316750114833,-0.01257877455594369,0.0,-0.0029369076592810593,-0.012317397216666252,0.0,0.017320045360865052,-0.021615483953439076,-0.00819454037446252,0.0,0.00178583181045989,-0.02190444606859458,0.0,-0.012245058821765558,0.0,-0.0018519067802203585,-0.007736995734093043,-0.008979490257165112,0.019802655537840195,0.011472458235324322,0.006269990976574549,-0.00634930970641345,-0.007961026206063216,0.011935390253465482,-0.008185554276710413,0.0,-0.008733429854784218
2018-02-05,-0.00930902587836321,-0.03900211859962038,-0.0047059342867758255,-0.014242297411386209,-0.00962204948265528,0.0,-0.017188777691137642,0.0,0.0033730374379196725,-0.0012877672803330252,-0.027036405699699916,0.0,-0.014309547517430382,-0.011976407682641375,-0.026668263025537063,-0.007662995260832092,0.0,-0.005342730371681161,-0.02419460560123653,0.0,-0.004103443513893929,-0.010033515775061263,0.0,-0.016145665925671283,-0.02273997051256711,-0.049489117992487314,-0.019450360910187484,0.0,-0.04204814313769076,-0.004658233936503671,0.0,-0.03240836694182005,-0.015544484770735063,0.0010964887110050398,0.0,-0.019820458058058613,-0.004437248189507034,0.0,-0.00205545071924869,0.0,-0.01965443759947605,-0.008449875516450092,0.04007611484771465,0.037876593424931077,-0.03219860206686145,-0.02531807905049592,0.00634930970641357,-0.021544835683403978,0.0016932613392265357,-0.016575038768195303,-0.017427031969146946,-0.008810865304349106
2018-02-06,-0.02919906013591469,-0.016470153831831123,-0.010431561615460433,-0.020704631830396496,0.0,-0.017156694263777316,-0.01875071007312986,0.0,-0.025922613178836065,-0.00906157253207242,-0.03863796007685453,0.0,-0.020157421785078747,-0.024391253054273657,-0.03203934740434394,-0.01941791925330467,0.0,-0.021661508211453358,0.006103772760843581,0.0,-0.023295525066763856,-0.010984276867178722,0.0,-0.02055561282498791,-0.014995320893411976,-0.005354541627377088,-0.022702514468812548,0.0,-0.0030723377954368514,-0.02044103507648789,0.0,-0.02653126460398739,0.0,-0.017132149544784318,0.0,-0.029549748761445886,0.0017808937809472862,0.0,-0.012422406472812916,0.0,0.0018886303246621208,-0.007205960345866709,-0.010453016554041582,-0.036651812624142854,-0.0251835183422263,-0.0194177755746461,-0.024020442609766574,0.017094334537179175,-0.02224205567412786,-0.004186908776121627,-0.024072805689525113,-0.0044345195131870515
2018-02-07,0.01543584357824235,-0.00724629504912017,-0.008616667163640915,0.020704631830396465,-0.0027663845022336585,-0.005257650480701557,0.006916321120405153,0.0,-0.004849243998959405,-0.0026041967406123454,0.006042620639970585,0.0,0.039916598325869634,0.012270037156185142,-0.0023283564728590004,0.0,0.0,0.0,-0.012244944916734543,0.0,0.013378270007502054,-0.0017009461955342382,0.0,0.00930234398113996,0.0,0.00935200272849004,0.018766517321523665,0.0,0.006135177081667267,-0.010379290092256898,0.0,0.013781184881744919,-0.00918043303618617,-0.021409281370311853,0.0,-0.005639172112546248,-0.0215458499087512,0.0,0.02061904027508,0.0,0.007518943060123682,-0.0026332287430045633,-0.027820644399854256,-0.019154129360180853,0.016639195125643047,0.02580737582163847,0.035035318512939055,0.004450501146224686,0.014598856251038982,0.01939113936367973,0.007388264203794663,0.03708174849218517
2018-02-08,-0.0043859301372189685,-0.005103906276054918,-0.02433218151325647,-0.027000580032481455,-0.013947088015434253,-0.005815404813428751,-0.0292456304540814,0.0,0.004849243998959351,-0.034486158282414796,0.003607688746038391,0.0,-0.04445177362640204,-0.012270037156185085,-0.018824071282634677,-0.019802515393978436,0.0,0.030550680127346793,-0.011357799528101063,0.0,-0.03722944648080602,-0.004264312624495183,0.0,-0.023947069301217726,0.008206019387800053,-0.018792992947718388,-0.009623556541864158,0.0,-0.0405672139057883,0.011173296063459109,0.0,-0.016386487533984393,-0.006609390718524358,-0.035355769140392644,0.0,-0.019991074203018863,-0.05406671978735421,0.0,-0.01646112852861666,0.0,0.010246864214690283,0.02795105659490174,-0.031090645051105908,0.02586342902230966,-0.032195930396600826,0.01265848782692903,0.013986285878589617,0.0,-0.031171344967994435,-0.05064375105927852,-0.026640144498315286,-0.019460163052090498
2018-02-09,-0.023722467675709125,-0.016212692001877235,0.009804163812276187,-0.014846555173744,-0.019859017539232533,-0.012806920525985562,0.0,0.0,-0.01883568817302987,-0.006770499875976692,-0.007228744028531604,0.0,0.013544159542781983,-0.012422557106488239,-0.0023781906734048532,-0.012072772784773481,0.0030348264544760493,-0.01966127455104472,0.006211016561438988,0.0,-0.023550858974063008,-0.009446253218067783,0.0,0.001053239785219115,0.021563180220023036,-0.012269760732585731,-0.017212070305662824,0.0,-0.012820805108718232,-0.02898769118528696,0.0,0.010380626797380332,-0.002655991417547705,0.019860417875693575,0.0,-0.008691439650729637,-0.0009600302422513761,0.0,0.0020726109494934044,0.0,-0.022494032373021163,-0.03522870594673816,0.04598515195593853,0.01866962573691565,0.012195399812769684,0.012500346107415614,-0.040950574723084325,-0.008025147873596768,-0.0017606429133275548,-0.00724105173388552,0.042289795294401994,-0.006571795782485873
