Date,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSEN.IS,ARCLK.IS,ASELS.IS,ASTOR.IS,BIMAS.IS,BRISA.IS,CCOLA.IS,CWENE.IS,DOHOL.IS,ECILC.IS,EKGYO.IS,ENJSA.IS,EREGL.IS,EUPWR.IS,FROTO.IS,GARAN.IS,GESAN.IS,HALKB.IS,HEKTS.IS,ISCTR.IS,KCHOL.IS,KONTR.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,MGROS.IS,MIATK.IS,PETKM.IS,PGSUS.IS,REEDR.IS,SAHOL.IS,SASA.IS,SDTTR.IS,SISE.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TSKB.IS,TTKOM.IS,TUPRS.IS,ULKER.IS,VAKBN.IS,VESBE.IS,YKBNK.IS
2023-06-16,6.236350059509277,10.327018737792969,17.15764045715332,30.90079689025879,109.60457611083984,26.149253845214844,52.5483283996582,83.37884521484375,50.36933517456055,237.811767578125,20.78632354736328,9.026223182678223,30.93789291381836,6.815004348754883,27.788013458251953,17.775243759155273,28.466665267944336,55.2067756652832,26.664546966552734,54.349998474121094,12.880000114440918,31.440000534057617,4.944363594055176,88.15450286865234,42.07787322998047,,,21.008317947387695,191.43484497070312,8.484615325927734,14.510000228881836,120.5704345703125,57.0,40.40877151489258,6.9375,114.35726165771484,40.35028839111328,30.588409423828125,85.7283706665039,32.67372131347656,176.52297973632812,35.611934661865234,181.2850341796875,4.1787333488464355,19.489999771118164,50.682308197021484,29.731081008911133,10.1899995803833,10.862061500549316,12.267340660095215
2023-06-19,6.144922733306885,10.015847206115723,16.812490463256836,28.761659622192383,104.49297332763672,24.631553649902344,52.5483283996582,82.43617248535156,49.75218200683594,234.53955078125,19.574359893798828,8.545478820800781,29.36603546142578,6.4174628257751465,26.472291946411133,17.263517379760742,27.200000762939453,53.79835510253906,26.07948875427246,51.099998474121094,12.220000267028809,29.420000076293945,4.745409965515137,84.29663848876953,39.41727828979492,,,19.4539794921875,190.9588623046875,8.269229888916016,13.90999984741211,116.04878997802734,57.0,38.938690185546875,6.631249904632568,107.64197540283203,38.63080978393555,30.03914451599121,82.94691467285156,31.228466033935547,169.97784423828125,33.362552642822266,171.57333374023438,4.016544818878174,18.510000228881836,49.88443374633789,29.009366989135742,9.630000114440918,10.43404769897461,11.682723999023438
2023-06-20,6.159358024597168,9.938054084777832,17.293886184692383,28.31438636779785,103.21507263183594,24.123992919921875,50.35881042480469,78.24132537841797,49.56229019165039,237.71551513671875,19.654394149780273,8.663211822509766,29.56945037841797,6.294414043426514,27.24418067932129,16.896617889404297,26.583332061767578,54.568077087402344,27.178691864013672,52.0,12.050000190734863,29.299999237060547,4.885414123535156,85.13915252685547,39.01240158081055,,,19.275775909423828,189.43576049804688,8.561537742614746,13.470000267028809,113.14347839355469,57.0,39.85749435424805,6.612500190734863,110.40708923339844,38.325130462646484,28.921674728393555,86.02637481689453,31.3199405670166,167.43795776367188,33.68104934692383,173.43475341796875,4.0642476081848145,18.059999465942383,50.64761734008789,28.833337783813477,9.460000038146973,10.291375160217285,11.922320365905762
2023-06-21,6.125673770904541,9.782468795776367,17.53912353515625,27.886558532714844,109.60457611083984,24.382749557495117,49.87225341796875,74.89485168457031,47.758296966552734,238.77418518066406,18.6939697265625,8.535667419433594,29.643423080444336,6.171365261077881,26.717891693115234,16.46213150024414,26.683332443237305,55.78815841674805,26.68227767944336,51.099998474121094,11.789999961853027,28.399999618530273,4.826465129852295,83.80885314941406,38.75212478637695,,,19.066343307495117,186.10397338867188,8.830768585205078,13.15999984741211,113.08209228515625,57.0,38.681427001953125,6.462500095367432,108.13574981689453,37.866607666015625,27.879962921142578,83.59260559082031,30.46010398864746,165.4841766357422,33.143585205078125,173.43475341796875,4.016544818878174,17.579999923706055,50.1966438293457,28.393268585205078,9.270000457763672,10.272353172302246,11.931904792785645
2023-06-22,6.255598068237305,10.045019149780273,17.430130004882812,29.28672218322754,117.9600830078125,25.601886749267578,51.429237365722656,78.38272857666016,49.18250274658203,256.9637145996094,19.20848274230957,9.25187873840332,30.29065704345703,6.493184566497803,27.630125045776367,17.118688583374023,27.983333587646484,59.93972396850586,26.91275405883789,52.29999923706055,12.020000457763672,29.639999389648438,4.878045558929443,88.68661499023438,40.31378173828125,,,20.669309616088867,196.38490295410156,8.869230270385742,14.010000228881836,121.71619415283203,57.0,39.82073974609375,6.768750190734863,110.40708923339844,41.24823760986328,29.47093963623047,89.85087585449219,31.64923667907715,176.13221740722656,36.06977844238281,180.55665588378906,4.0642476081848145,18.299999237060547,52.13930130004883,28.710119247436523,9.470000267028809,10.586230278015137,11.893568992614746
2023-06-23,6.361462116241455,10.40481185913086,17.97510528564453,30.609094619750977,120.71248626708984,26.32341766357422,54.397247314453125,79.18399047851562,50.22692108154297,253.5952911376953,19.402854919433594,9.428478240966797,31.196792602539062,6.8907270431518555,28.665159225463867,17.418001174926758,28.883333206176758,61.70023727416992,28.011959075927734,53.900001525878906,12.380000114440918,29.899999618530273,5.029102802276611,91.87933349609375,41.499481201171875,,,21.107389450073242,195.52816772460938,8.961538314819336,14.319999694824219,123.45528411865234,57.0,42.72414779663086,6.925000190734863,111.8884048461914,41.9742317199707,31.080854415893555,91.2416000366211,32.47248458862305,180.4304962158203,37.503013610839844,187.43577575683594,4.21689510345459,19.290000915527344,53.2493782043457,29.43183135986328,9.800000190734863,10.938153266906738,12.305675506591797
2023-06-26,6.428829669952393,10.511777877807617,18.54732894897461,31.523088455200195,126.31558990478516,27.29374885559082,58.82493209838867,81.06932067871094,55.211631774902344,250.32310485839844,19.55149269104004,9.654134750366211,34.211063385009766,7.051636219024658,29.542306900024414,17.78489875793457,29.66666603088379,62.64192199707031,28.80976676940918,56.5,12.680000305175781,30.31999969482422,5.176476001739502,93.03225708007812,42.540584564208984,,,22.10301971435547,203.42926025390625,9.061537742614746,14.8100004196167,125.13300323486328,57.0,42.90790557861328,7.125,114.55476379394531,42.60470199584961,31.2702579498291,92.1356430053711,33.551856994628906,186.58486938476562,38.31916046142578,195.8525848388672,4.302759647369385,20.540000915527344,54.81044387817383,30.188753128051758,10.050000190734863,11.29007625579834,12.58360767364502
2023-06-27,6.385522365570068,10.696535110473633,18.347505569458008,31.523088455200195,127.79009246826172,27.094709396362305,64.66363525390625,80.36231994628906,54.49953079223633,253.01783752441406,19.391422271728516,9.67375659942627,35.13568878173828,7.004310607910156,30.700138092041016,17.72696876525879,30.28333282470703,62.31437683105469,28.40199851989746,59.25,12.479999542236328,30.260000228881836,5.1801605224609375,91.968017578125,43.0322151184082,,,22.003456115722656,202.3821258544922,9.169230461120605,15.010000228881836,126.23783874511719,57.0,42.283119201660156,7.118750095367432,115.14729309082031,42.470970153808594,31.535419464111328,92.7316665649414,33.20425796508789,189.22247314453125,38.31916046142578,204.35031127929688,4.2741379737854,20.739999771118164,55.01858139038086,30.38238525390625,9.90999984741211,11.746625900268555,12.439848899841309
2023-07-03,6.563566207885742,11.231362342834473,18.801651000976562,33.66222381591797,134.17959594726562,28.488008499145508,66.7558364868164,84.32151794433594,55.59141540527344,255.32763671875,19.437156677246094,10.301668167114258,36.44865036010742,7.27880334854126,31.261512756347656,18.68283462524414,30.399999618530273,63.46895980834961,29.004789352416992,59.79999923706055,12.829999923706055,30.899999618530273,5.250162124633789,94.3625717163086,45.230098724365234,,,23.178302764892578,210.6639862060547,9.461538314819336,16.010000228881836,134.52410888671875,57.0,43.624568939208984,7.262499809265137,120.77628326416016,44.2286491394043,32.31196594238281,99.63563537597656,34.247039794921875,205.63412475585938,38.876529693603516,208.07313537597656,4.360002517700195,22.31999969482422,58.97325134277344,31.156904220581055,10.180000305175781,12.212685585021973,12.6602783203125
2023-07-04,6.9004058837890625,11.270258903503418,19.164966583251953,33.487205505371094,130.83740234375,29.632503509521484,66.56121826171875,83.1431884765625,56.161102294921875,251.09300231933594,19.24278450012207,10.232990264892578,35.32061004638672,7.363990783691406,30.96328353881836,18.422142028808594,30.049999237060547,62.298011779785156,30.015344619750977,59.400001525878906,13.329999923706055,31.540000915527344,5.301743030548096,93.1209487915039,47.977447509765625,,,22.561010360717773,214.18614196777344,9.261537551879883,15.8100004196167,132.1712188720703,57.0,43.275421142578125,7.349999904632568,117.61614990234375,43.46444320678711,32.42560958862305,104.10582733154297,34.22874069213867,203.2895965576172,39.991268157958984,201.43679809570312,4.6939191818237305,21.799999237060547,58.279457092285156,31.596975326538086,10.539999961853027,11.98441219329834,12.85195541381836
